,Unnamed: 0,text,ans,paraphrase,pharaphrase
362,362,"	10.16. В газете 5 постоянных рубрик, а в детском журнале на 4 рубрики больше. Сколько рубрик в 3 газетах и 4 детских журналах?",неизвестно,,
363,363,	10.17. На стройку привезли 4 блока кирпичей по 9 рядов в каждом и 6 блоков по 10 рядов в каждом. Сколько всего рядов кирпичей в этих блоках?,неизвестно,,
364,364,"	10.18. В кинотеатре на каждый сеанс для взрослых продают 70 билетов, а на детский – на 45 билетов больше. Сколько продали билетов на 3 взрослых сеанса и на 5 детских?",неизвестно,,
365,365,"	10.19. У 12 куропаток по 8 птенцов. У 10 гусынь по 7 гусят, а у 6 курочек по 13 цыплят. Сколько всего малышей у этих птиц?",животные,," У 12 куропаток по 8 птенцов У 10 гусынь по 7 курят, а у 6 куринок в 13 цыплят. Сколько малышей у этих птиц?"
366,366,	10.20. В торговом павильоне 16 люстр по 6 лампочек в каждой. Ещё 112 лампочек в подсобных помещениях. Сколько всего лампочек в торговом павильоне?,неизвестно,,
367,367,"	10.21. В новом театре в партере 22 ряда по 9 мест в каждом, в амфитеатре 15 рядов по 7 мест и ещё 45 приставных мест. Сколько всего мест в театре?",неизвестно,,
368,368,	10.22. С кондитерской фабрики увезли 24 ящика с печеньем по 6 кг в каждом и ещё 116 кг конфет. Сколько всего килограммов сладостей увезли с кондитерской фабрики?,неизвестно,,
369,369,	10.23. Издательство выпустило 8 книг по 33 страницы в каждой и 10 книг по 70 страниц в каждой. Сколько всего страниц в этих книгах?,неизвестно,,
370,370,	10.24. Продали 28 пакетиков семян по 8 зёрен в каждом и 7 пакетиков по 12 зёрен в каждом. Сколько всего семян в проданных пакетиках?,неизвестно,,
371,371,	10.25. В гостинице заняты 17 двухместных и 19 трёхместных номеров. Сколько человек разместилось в гостинице?,неизвестно,,
372,372,"	10.26. Коллекция марок находится в двух альбомах. В большом альбоме на 9 страницах по 27 марок, а в маленьком альбоме на 6 страницах по 14 марок. Сколько всего марок в коллекции?",неизвестно,,
373,373,"	10.27. официанты разнесли сначала 6 подносов с 12 стаканами сока на каждом, а потом ещё 48 стаканов. Сколько всего стаканов разнесли официанты?",неизвестно,,
374,374,"	10.28. На солнечной поляне 12 мальчиков набрали по 10 стаканов земляники, столько же девочек – по 7 стаканов. Сколько всего стаканов ягод набрали ребята?",неизвестно,,
375,375,"	10.29*. В течение двух недель бабушка покупала по 2 пучка петрушки ежедневно, а по выходным – в субботу и воскресенье – по 3 пучка. Сколько всего пучков петрушки купила бабушка за две недели?",неизвестно,,
376,376,"	10.30*. Идёт колонна солдат: 3 ряда по 7 солдат, 5 рядов по 8 солдат, 7 рядов по 9 солдат, 1 солдат впереди и 1 сзади. Сколько всего солдат в колонне?",неизвестно,,
377,377,"	10.31*. В круиз9 отправились три теплохода. На каждом теплоходе 15 трёхместных, 10 двухместных и 8 одноместных кают. Сколько человек отправилось в круиз на трёх теплоходах?",неизвестно,,
378,378,"	10.32*. Сколько денег заплатили за чайный сервиз (в который входят чашки и блюдца) на 6 персон, если цена чашки 25 руб., а блюдца 18 руб.? (Реши задачу двумя способами.)",неизвестно,,
379,379,	11.1. К празднику ученики сделали из бумаги 36 фонариков и 27 звёздочек. Из всех игрушек они сделали 9 ёлочных гирлянд. Сколько игрушек было в каждой гирлянде?,неизвестно,,
380,380,"	11.2. Школьники собрали с одной грядки 38 кг свёклы, а с другой – 32 кг. Всю свёклу они уложили в 7 корзин. Сколько килограммов свёклы было в каждой корзине?",неизвестно,,
381,381,"	11.3. Голубой ткани было 15 м, белой – 25 м. Из всей ткани скроили платья, расходуя на каждое по 2 м. сколько платьев получилось?",неизвестно,,
382,382,"	11.4. Ученики 3-а класса сшили 10 мягких игрушек, а ученики 3-б класса – в 2 раза больше. Все игрушки отнесли в детский сад. Каждая группа получила по 5 игрушек. Сколько групп в детском саду получили подарки от школьников?",неизвестно,,
383,383,"	11.5. Выпускники школы посадили 100 деревьев: по краю дороги – 65 деревьев, а остальные в парке по 5 деревьев в каждом ряду. Сколько рядов деревьев посадили школьники в парке?",неизвестно,,
384,384,"	11.6. С одной пасеки собрали 24 кг мёда, а с другой – 18 кг. Весь мёд разлили в бидоны по 6 кг в каждый. Сколько понадобилось бидонов?",животные,," С одной пасеки собрали 24 кг мёда, а с другой – 18 кг Весь мёд разлили в бионы по 6 кг.  Сколько понадобилось бидонов?"
385,385,	11.7. Было 35 красных лилий и 28 белых. Из них сделали букеты по 7 цветов в каждом. Сколько получилось букетов?,неизвестно,,
386,386,"	11.8. С одной грядки собрали 32 кочана капусты, а с другой – 48. Всю капусту разложили в корзины по 10 кочанов в каждую. Сколько корзин получилось?",неизвестно,,
387,387,	11.9. В кассе продали 60 билетов для детей и 30 билетов для взрослых. Билеты купили поровну 3 школы. По сколько билетов получила каждая школа?,неизвестно,,
388,388,	11.10. На школьном дворе играли 20 девочек и 15 мальчиков. Они разделились на команды по 7 человек в каждой. Сколько получилось команд?,неизвестно,,
389,389,	11.11. Швея пришила к одежде 32 большие пуговицы и 18 маленьких. На каждую вещь она пришивала по 5 пуговиц. К скольким вещам были пришиты пуговицы?,неизвестно,,
390,390,"	11.12. В бидоне было 12 л молока, а в ведре – 18 л. Всё молоко разлили в банки по 3 л в каждую. Сколько получилось банок?",неизвестно,,
391,391,"	11.13. Было 100 кг бананов. Продали 8 ящиков по 5 кг в каждом, а остальные бананы разложили в пакеты по 10 кг в каждом. Сколько пакетов понадобилось?",неизвестно,,
392,392,"	11.14. Школьники сделали к празднику 90 ёлочных игрушек. Они подарили учителям 36 игрушек, а из остальных сделали 6 одинаковых гирлянд. Сколько игрушек было в каждой гирлянде?",неизвестно,,
393,393,"	11.15. У Дарьи было 7 десятков бисерин. Она отдала подруге 4 десятка, а из остального бисера сделала 3 одинаковые фенечки. Сколько бисерин пошло на каждую фенечку?",неизвестно,,
394,394,	11.16. Дети собрали для питомника 124 кг каштанов и 128 кг желудей. Всё сложили в пакеты по 9 кг в каждый. Сколько потребовалось пакетов?,неизвестно,,
395,395,"	11.17. Ко Дню города вырастили 960 цветов. На центральную аллею высадили 480 цветов, а остальные – на клумбы по 8 цветов на каждую. Сколько клумб засадили цветами?",неизвестно,,
396,396,"	11.18. В школьную библиотеку привезли 24 учебника русского языка, а учебников математики – в 3 раза больше. Все учебники расставили на полки по 8 штук на каждую. Сколько полок заняли учебники?",неизвестно,,
397,397,"	11.19. В магазине 72 кресла. Для офиса купили 20 кресел, а остальные продали жителям соседних домов, причём каждый приобрёл по 2 кресла. Сколько местных жителей купили кресла?",неизвестно,,
398,398,"	11.20. В газете 184 объявления, из них 40 о продаже детской одежды, а остальные о продаже и обмене квартир. Объявления о квартирах напечатаны по 6 штук в каждом столбике. Сколько столбиков занимают объявления о квартирах?",неизвестно,,
399,399,"	11.21. Готовясь к походу, 5 туристов купили 3 упаковки чая по 200 г и ещё 400 г развесного. Весь чай они разделили поровну между собой. По сколько граммов чая получил каждый турист?",неизвестно,,
400,400,"	11.22. Ученики всего класса собрали 154 марки. Они подарили школьному музею 118 марок, а остальные разместили в классном альбоме на 6 страницах, поровну на каждой странице. Сколько марок разместили ребята на каждой странице классного альбома?",неизвестно,,
401,401,	11.23. В парке посадили 63 берёзы и 27 лип по 9 деревьев в каждом ряду. Сколько рядов получилось?,неизвестно,,
402,402,"	11.24. С первой грядки собрали 124 кг моркови, со второй – столько же. Всю морковь разложили в ящики по 8 кг в каждый. Сколько ящиков получилось?",неизвестно,,
403,403,"	11.25. Дети вырастили к празднику 80 гвоздик. Пятую часть из них они высадили на клумбы, а остальные – около школы в 2 ряда, поровну в каждый ряд. Сколько гвоздик посадили в каждом ряду около школы?",неизвестно,,
404,404,"	11.26. В оранжерее вырастили 37 красных роз и 43 белых. На выставку увезли 50 роз, а из остальных сделали букеты по 5 штук в каждом. Сколько букетов получилось?",неизвестно,,
405,405,"	11.27*. Дедушка вырезал 32 свистульки. Он отдал внуку 9 свистулек и столько же внучек, а остальные раздал деревенским ребятишкам по 2 свистульки каждому. Сколько деревенских ребятишек получили свистульки?",неизвестно,,
406,406,"	11.28*. Для проведения праздника в офис привезли 320 шаров. Из 230 шаров сделали гирлянду, а остальные шары распределили по залу по 3 штуки в связке. Сколько связок шаров получилось?",неизвестно,,
407,407,	11.29*. В папиной коллекции 480 значков с изображением памятников культуры и 320 спортивных значков. Все эти значки папа наколол на картонные листы по 8 значком на каждый. Сколько листов со значками в папиной коллекции?,неизвестно,,
408,408,"	11.30*. Дети собрали 91 кг душицы и 104 кг зверобоя. Из этих трав сделали лекарственный сбор, разложив в пакеты по 8 кг душицы и по 7 кг зверобоя. Сколько таких пакетов получилось?",неизвестно,,
409,409,"	11.31*. Для разлива по банкам приготовили 48 л яблочного сока и 63 л сливового. Сколько потребуется банок, если в каждую наливают по 3 л? (Реши задачу двумя способами.)",неизвестно,,
410,410,	12.1. В магазин привезли 50 кг халвы. В 6 пакетов расфасовали по 2 кг. Сколько килограммов халвы осталось расфасовать?,неизвестно,,
411,411,	12.2. В книге 60 страниц. Виктор читал 3 дня по 8 страниц каждый день. Сколько страниц осталось прочитать Виктору?,литература,, В книге более 60 страниц. Виктор читал 3 день всего на 10 страниц.  Сколько страниц осталось прочитать Виктору?
412,412,	12.3. В 4 бидона разлили 30 кг мёда. В трёх бидонах оказалось по 7 кг мёда. Сколько килограммов мёда в четвёртом бидоне?,неизвестно,,
413,413,"	12.4. Водитель купил 50 л бензина. Из них 10 л он залил в бак, а остальное разлил поровну в 2 канистры. Сколько литров в каждой канистре?",неизвестно,,
414,414,"	12.5. Для школы приобрели 10 коробок мела по 5 кг в каждой. Сколько килограммов мела исписали, если осталось 2 кг?",неизвестно,,
415,415,"	12.6. В ателье было 100 м ткани. Сшили 6 штор, расходуя на каждую штору по 2 м. сколько метров ткани осталось?",неизвестно,,
416,416,	12.7. Для парка привезли 80 саженцев дуба. Посадили 4 ряда дубов по 10 в каждом ряду. Сколько саженцев осталось посадить?,неизвестно,,
417,417,	12.8. На арене цирка трое жонглёров подбрасывали по 9 кеглей каждый. Упали 3 кегли. Сколькими кеглями теперь жонглируют артисты?,неизвестно,,
418,418,	12.9. Сладкие напитки разлили в 8 бутылей по 4 л в каждую. Осталось разлить ещё 42 л. Сколько литров напитка было?,неизвестно,,
419,419,	12.10. Для украшения витрин приготовили 85 снежинок. На 6 окнах уже разместили по 8 снежинок. Сколько снежинок осталось разместить на окнах?,неизвестно,,
420,420,	12.11. У учителя была 81 тетрадь. Он раздал 25 ученикам по 2 тетради. Сколько тетрадей осталось у учителя?,неизвестно,,
421,421,	12.12. В корзине было 95 нарциссов. Продавец сделал из них 8 букетов по 7 цветов в каждом. Сколько осталось нарциссов?,неизвестно,,
422,422,"	12.13. В городе 90 школ. После того как в несколько школ отвезли компьютеры, осталось 4 контейнера по 3 компьютера в каждом. Сколько компьютеров отвезли в школы?",неизвестно,,
423,423,"	12.14. В столовой за неделю израсходовали 64 кг муки. В первые 4 дня расходовали по 10 кг муки в день, а остальную муку – поровну в следующие 3 дня. Сколько килограммов муки расходовали в каждый последующий день?",неизвестно,,
424,424,	12.15. Для похода приготовили 78 бутербродов. За завтраком 18 бутербродов съели. Остальные разложили в коробки по 10 штук в каждую. Сколько коробок понадобилось?,неизвестно,,
425,425,"	12.16. Для завтрака в гостинице готовят 75 чашек кофе. В гостиничном ресторане его расставляют на 15 столиках поровну, остальные 30 чашек разносят по номерам. Сколько чашек кофе ставят на один стол?",неизвестно,,
426,426,"	12.17. В магазин привезли 780 кг яблок. Продали 60 ящиков по 9 кг в каждом, остальные сложили в пакеты по 4 кг в каждый. Сколько было пакетов?",неизвестно,,
427,427,"	12.18. В теплице выросли огурцы. После того как их разложили в 12 корзин по 8 кг в каждую, осталось 94 кг. Сколько килограммов огурцов собрали?",неизвестно,,
428,428,	12.19. Масса пачки чая 50 г. Мама купила 4 пачки чая и немного колбасы. Масса всей покупки 700 г. Сколько граммов колбасы купила мама?,неизвестно,,
429,429,	12.20. Один корень лекарственного растения – женьшеня – весит 400 г. Для изготовления тюбика мази на основе этого корня необходимо 45 г. Сколько граммов женьшеневого корня останется после изготовления 5 тюбиков мази?,неизвестно,,
430,430,	12.21. В документальном фильме 75 серий. В течение 14 недель по телевизору показывали по 5 серий в неделю. Сколько серий этого фильма осталось показать?,неизвестно,,
431,431,	12.22. В планетарии10 380 посадочных мест. Трём группам продали по 25 билетов. Сколько билетов осталось в кассе?,неизвестно,,
432,432,"	12.23*. Купили тетради на 48 руб., заплатив за каждую по 6 руб. Две тетради использовали. Сколько чистых тетрадей осталось?",неизвестно,,
433,433,"	12.24*. Коллекционер потратил на марки 270 руб., заплатив за каждую по 30 руб. В альбом вложил 6 марок, остальные приготовил для обмена. Сколько марок коллекционер приготовил для обмена?",неизвестно,,
434,434,	12.25. На трёх водных трамвайчиках катались по 12 человек на каждом. У моста вышли 27 человек. Сколько человек продолжили прогулку?,неизвестно,,
435,435,	12.26*. Надо разлить 280 л апельсинового сока. Часть этого сока уже разлили в 32 трёхлитровые банки. Сколько литров апельсинового сока осталось разлить?,неизвестно,,
436,436,"	12.27*. В баночке 120 мультивитаминов. После болезни Павел принимал их по 2 штуки 3 раза в день в течение 10 дней. Сколько витаминов ещё осталось? На сколько дней их ещё хватит, если принимать так же?",неизвестно,,
437,437,"	12.28*. В кафе-мороженое привезли 832 кг пломбира. После того как посетители съели половину всего привезённого пломбира, завезли ещё 364 кг. Сколько килограммов пломбира теперь стало в кафе?",неизвестно,,
438,438,	12.29*. В русском алфавите 33 буквы. Из них 10 букв служат для обозначения гласных звуков. Букв для обозначения согласных звуков на 11 больше. Сколько букв звуков не обозначают? Назови эти буквы.,неизвестно,,
439,439,"	13.1. В большой оленьей упряжке 9 оленей. В маленькой упряжке по 3 оленя в каждой. Сколько маленьких упряжек, если всего 30 оленей?",животные,," В большой оленьей упряжке 9 оленей  В маленькой упряжке по 3 оленя в каждой Какое количество маленьких упряжек, всего 30 оленей?"
440,440,	13.2. В ларёк привезли 62 кг яблок и груш. Яблок было 4 ящика по 7 кг в каждом. Сколько килограммов груш привезли в ларёк?,неизвестно,,
441,441,"	13.3. Привезли 45 кг мёда. Часть мёда была в двух бидонах по 9 кг в каждом, а остальной мёд – в кувшинах по 3 кг в каждом. Сколько кувшинов было?",неизвестно,,
442,442,	13.4. Купили 3 эскимо по 5 руб. и 4 пломбира. За всю покупку заплатили 43 руб. Сколько стоит пломбир?,неизвестно,,
443,443,"	13.5. В двух вагонах электрички едут по 9 человек, в нескольких вагонах – по 10. В скольких вагонах едут по 10 человек, если во всех этих вагонах 38 человек?",неизвестно,,
444,444,"	13.6. Привезли 85 кг риса и разложили в большие и маленькие пакеты. В 4 больших пакета положили по 10 кг, а в каждый маленький – по 5 кг. Сколько маленьких пакетов с рисом получилось?",неизвестно,,
445,445,	13.7. У мальчика 35 голубей в трёх больших и десяти маленьких клетках. В каждой большой клетке по 5 голубей. Сколько голубей в каждой маленькой клетке?,животные,, У мальчика 35 голубей в трёх больших клетках и десяти маленькых клеток. Большой клеток уничтожили 5 голубей в каждой большой клетке. Какое количество голубей в каждой клетке
446,446,	13.8. Для урока труда купили 40 листов цветной бумаги: 3 пачки по 8 листов и несколько пачек по 4 листа. В скольких пачках по 4 листа бумаги?,неизвестно,,
447,447,	13.9. Дети сделали 94 игрушки. По 3 игрушки смастерили 10 мальчиков. По сколько игрушек смастерила каждая из 8 девочек?,неизвестно,,
448,448,"	13.10. Купили 2 упаковки замороженной рыбы по 3 кг в каждой и 4 коробки солёной рыбы. Сколько килограммов рыбы в одной коробке, если всего купили 26 кг?",неизвестно,,
449,449,	13.11. В зоомагазине в двух аквариумах по 10 золотых рыбок. В семи аквариумах живут неоны и петушки. Всего в зоомагазине 76 рыбок. По сколько неонов и петушков в каждом аквариуме?,животные,, В зоомагазине в двух аквариумах по 10 золотых рыбок В семи аквариумах обитают неоны и петушки. В зоомагазине всего 76 рыбок. сколько неонов и петушков в каждом акварии?
450,450,"	13.12. Сто фотографий моллюсков11 разместили в альбомах. В 2 больших альбома поместили по 40 фотографий, а остальные – поровну в 4 маленьких альбомах. По сколько фотографий моллюсков в маленьком альбоме?",животные,," В альбомах моллюсков 11 раз разместили сто фотографий. В 2 больших альбомах поместили по 40 фотографий, остальные – поровну в четырех маленькых альбомах. Какое количество фотографий моллюсков в маленьком альбоме?"
451,451,"	13.13. Со дна моря ныряльщики достали 92 устрицы12. У 8 ныряльщиков по 7 устриц, у остальных по 9. Сколько ныряльщиков достали по 9 устриц?",животные,," В море ныряльщики достали 92 моря. У 8 ныряльщиков по 7 устриц, у остальных не менее 9  Сколько ныряльщиков достали по 9 устриц?"
452,452,	13.14. В выставочном зале 64 экспоната. В трёх рядах по 8 маленьких экспонатов и в нескольких рядах по 10. Сколько рядов с 10 экспонатами в выставочном зале?,неизвестно,,
453,453,"	13.15. В магазин привезли 5 коробок с фужерами по 6 штук в каждой и большие хрустальные тарелки. Тарелок привезли в 5 раз меньше, чем фужеров. Сколько тарелок привезли в магазин?",неизвестно,,
454,454,"	13.16. На праздничном концерте выступили 58 человек: 24 мальчика, взрослых – на 15 меньше, чем мальчиков, а остальные девочки. Сколько девочек участвовало в праздничном концерте?",неизвестно,,
455,455,"	13.17. В магазине было 200 кг лимонов и апельсинов. Лимоны лежали в 5 ящиках по 20 кг, а апельсины – в нескольких ящиках по 50 кг. Сколько ящиков с апельсинами было в магазине?",неизвестно,,
456,456,"	13.18. В краеведческом музее 150 насекомых. На пяти стендах по 20 насекомых, на двух стендах остальные. По сколько насекомых расположили на двух стендах?",неизвестно,,
457,457,"	13.19. На 4 гирляндах по 50 лампочек. Сколько гирлянд имеют по 30 лампочек, если всего лампочек 500?",неизвестно,,
458,458,"	13.20. В зоопарке живут 68 обезьян. В 6 клетках сидят по 4 обезьяны, остальные – в 4 клетках. По сколько обезьян живёт в 4 клетках?",животные,," В зоопарке живут 68 обезьян В шести клетках в 6 клеток сидят по 4 обезьяны, остальные – в четырех клетках. Какой количество обезьян живёт в четырех клетках?"
459,459,"	13.21. В муравейнике 300 комнат. На двух этажах по 30 комнат, а на остальных – по 40. Сколько этажей имеют по 40 комнат?",животные,," В муравейнике в мире 300 комнат. На двух этажах на трех этажах по 30 комнат, а остальные 40.  Сколько этажей имеют по 40 комнат?"
460,460,"	13.22. Банки с морской капустой разложили по коробкам и ящикам. В 3 коробки положили по 15 банок, остальные разложили в 4 ящика поровну. Сколько банок с морской капустой в каждом ящике, если общее количество банок 101?",неизвестно,,
461,461,"	13.23. Билетёр продал 9 взрослых и 6 детских билетов за 630 руб. Сколько стоит детский билет, если цена взрослого билета 50 руб.?",неизвестно,,
462,462,"	13.24. За подарочный набор заплатили 180 руб. Шампунь стоит 80 руб., мыло в 2 раза дешевле шампуня. Сколько стоит гель для душа?",неизвестно,,
463,463,"	13.25. С трёх участков собрали 370 кг капусты. С первого участка собрали 123 кг, со второго – на 16 кг меньше. Сколько килограммов капусты собрали с третьего участка?",неизвестно,,
464,464,"	13.26*. Трое мальчиков нашли 60 орехов. Они поделили их так: первый взял себе на 10 меньше, чем второй, а третий – на 10 орехов больше, чем второй. Сколько орехов у каждого мальчика?",неизвестно,,
465,465,"	13.27*. Гена за лето прочитал книгу, в которой 1000 страниц. В первый месяц он прочитал пятую часть книги, во второй месяц – в 2 раза больше страниц, чем в первый, а остальные – в третий месяц. Сколько страниц Гена прочитал в третий месяц?",литература,," Гена за лето прочитала в книгу, которой 500 страниц. В первый месяц он прочитал пятую часть книг, во второй месяц – в 2 раза больше страниц, чем остальные-в третий месяц.  Сколько страниц Гена прочитал в третий месяц?"
466,466,"	13.28*. Верблюды по пустыне за три дня прошли 120 км. В первые два дня они прошли 78 км, а во второй и в третий день – 95 км. Сколько километров прошли верблюды в первый день своего пути?",животные,," Верблюды по пустынне прошли 120 км за три дня. Сегодня в первые два дня прошли 78 км, во второй день и 95 км. Какое количество км прошли верблюды в первый день своего пути"
467,467,"	13.29*. В одном стаде 230 коров, во втором на 25 коров меньше. Сколько коров в третьем стаде, если всего в трёх стадах 650 коров?",животные,," В одном стаде в два раза увеличились 230 коров, во втором на 25 коров. сколько в трёх стадах 650 коров, при которых во всех стадиях"
468,468,"	13.30*. За три дня мотоциклист проехал 279 км, причём каждый день проезжал на 4 км больше, чем в предыдущий. Сколько километров проехал мотоциклист в третий день?",неизвестно,,
469,469,"	13.31*. За три дня мотоциклист проехал 279 км, причём каждый день проезжал на 4 км меньше, чем в предыдущий. Сколько километров проехал мотоциклист в третий день?",неизвестно,,
470,470,"	14.1. На постройку 2 клеток для голубей израсходовали 20 одинаковых досок. Сколько таких досок потребуется, чтобы построить 6 клеток?",неизвестно,,
471,471,"	14.2. На изготовление 2 одинаковых костюмов израсходовали 16 м ткани. Сколько метров ткани потребуется, чтобы изготовить 4 таких костюма?",неизвестно,,
472,472,"	14.3. Коротышки из Цветочного города за 6 дней выпили 187 л какао. Сколько литров какао они выпили за 4 дня, если каждый день выпивали одинаковое количество напитка?",неизвестно,,
473,473,	14.4. Обезьянка доктора Айболита за 3 дня съела 12 кг бананов. Сколько килограммов бананов доктор готовит ей на неделю?,неизвестно,,
474,474,"	14.5. Карлсон разложил 36 конфет в 6 одинаковых коробок. Сколько таких коробок ему потребуется, чтобы разложить 48 конфет?",неизвестно,,
475,475,"	14.6. В 7 одинаковых коробках 49 карандашей. Сколько таких коробок потребуется, чтобы разложить 63 карандаша?",неизвестно,,
476,476,	14.7. В 8 коробках 16 л сока. Сколько литров сока в 6 коробках?,неизвестно,,
477,477,	14.8. Из 24 одинаковых досок можно сделать 8 скамеек. Сколько таких скамеек можно сделать из 42 досок?,неизвестно,,
478,478,"	14.9. В магазин привезли 36 кг апельсинов и разложили поровну в 6 пакетов. Сколько потребуется пакетов, чтобы разложить 54 кг апельсинов?",неизвестно,,
479,479,	14.10. Из 25 кусочков меха можно сделать 5 красивых поделок к 8 Марта. Сколько поделок получится из 45 кусочков меха?,неизвестно,,
480,480,"	14.11. Тётушка Медоус разлила 42 л мёда поровну в 6 банок. Сколько банок потребуется тётушке, чтобы разлить 56 л мёда?",неизвестно,,
481,481,"	14.12. В 5 ящиках лежит 10 кг мармелада. Сколько ящиков потребуется, чтобы разложить 50 кг мармелада?",неизвестно,,
482,482,"	14.13. В ресторане 8 пицц разложили в 2 большие коробки поровну. Сколько нужно коробок, чтобы разложить 16 пицц?",неизвестно,,
483,483,"	14.14. В 7 одинаковых бутылях находится 14 л лимонада. Сколько таких бутылей потребуется, чтобы разлить 80 л лимонада?",неизвестно,,
484,484,	14.15. В 4 блокнотах 36 листов. Сколько таких блокнотов получится из 90 листов?,неизвестно,,
485,485,	14.16. В 6 одинаковых домах 24 подъезда. Сколько подъездов в 8 таких же домах?,неизвестно,,
486,486,	14.17. В 9 оркестрах с одинаковым числом музыкантов 72 человека. Сколько музыкантов в 5 таких оркестрах?,музыка,, В девяти оркестрах с числом музыкантов 72 человека погибли. Сколько музыкантов можно в 5 таких оркестрах
487,487,	14.18. В столовой за неделю израсходовали 84 кг крупы. На сколько дней хватит 60 кг крупы?,неизвестно,,
488,488,"	14.19. На хлебокомбинате 18 кг муки расфасовали поровну в 6 пакетов. Сколько потребуется пакетов, чтобы расфасовать 81 кг муки?",неизвестно,,
489,489,"	14.20. Масса 7 одинаковых коробок с абрикосами 350 кг. Сколько потребуется таких коробок, чтобы поместить в них 450 кг абрикосов?",неизвестно,,
490,490,	14.21. На кондитерской фабрике 80 кг печенья разложили поровну в 4 коробки и в несколько коробок вместимостью на 5 кг меньше разложили 60 кг цукатов. Сколько коробок с цукатами?,неизвестно,,
491,491,	14.22. В 8 рядах 96 стульев. Сколько стульев в 6 таких рядах?,неизвестно,,
492,492,	14.23. В 12 палатах 72 койки. Сколько коек в 9 таких же палатах?,неизвестно,,
493,493,"	14.24. В фотоальбоме на 5 страницах 90 фотографий, на каждой странице поровну. Сколько фотографий на 7 таких же страницах?",неизвестно,,
494,494,"	14.25. В 5 коробках лежит 60 ручек. Сколько таких коробок понадобится, чтобы разложить 96 ручек?",неизвестно,,
495,495,"	14.26. С 4 кустов малины собрали 8 кг ягод, с каждого куста поровну. Кустов крыжовника было 7, и с каждого из них собрали на 1 кг ягод больше. Сколько килограммов крыжовника собрали?",неизвестно,,
496,496,	14.27. В зоопарке в 8 клетках 112 птиц. Во всех клетках одинаковое количество птиц. Сколько птиц в 4 таких клетках?,животные,, В зоопарке в 8 клетках птиц погибли 112 человек. В клетках одинаковое количество животных. Сколько птиц в 4 клетках
497,497,"	14.28*. На 8 грузовиках привезли 40 т груза. Сколько нужно грузовиков, чтобы доставить 112 т груза, если на каждый грузовик поместить на 2 т груза больше?",неизвестно,,
498,498,"	14.29*. В 5 коробок разложили 40 карандашей. Сколько карандашей понадобиться для 8 коробок, если в каждую положить на 4 штуки больше?",неизвестно,,
499,499,"	14.30*. Пчеловоды разлили 48 кг мёда в 6 банок. Сколько банок потребуется, чтобы разлить 60 кг мёда, если в каждую банку налить на 2 кг больше?",неизвестно,,
500,500,"	14.31*. За 4 недели в редакцию пришло 160 писем. По воскресеньям редакция получала вдвое больше писем, чем в другие дни. Сколько писем приходило каждый день?",неизвестно,,
501,501,	15.1. Воробьиное сердце бьётся со скоростью 540 ударов в минуту. Сколько ударов делает сердце воробья за секунду?,животные,, Воробьиное сердце может сделать со скоростью 540 ударов.  Сколько ударов делает сердце воробья за секунду?
502,502,"	15.2. Известно, что 60 кг макулатуры сохраняют от вырубки одно дерево, растущее в лесу свыше пятидесяти лет. Сколько деревьев сохранят учащиеся одной школы, собрав 720 кг макулатуры?",неизвестно,,
503,503,"	15.3. Бурая медведица в январе-феврале приносит двух-трёх медвежат, каждый из которых весит всего 500 г. Сколько весят 2 медвежонка и 3 медвежонка?",животные,," сколько весят медвежонка и 3 медвежона в январе-феврале, которая весит 500 г на борту с 1 медвежонкой. Сколько весет 2 медведицы и трех медвежоном?"
