,Unnamed: 0,texts,prediction,score,tokens,highlights
112,246,"	6.31. У ребёнка двух лет 20 зубов, а у взрослого человека 32 зуба. На сколько зубов больше у взрослого человека, чем у ребёнка?",животные,0.39225191130615217,"['ребёнок', 'зуб', 'взрослый', 'зуб', 'зуб', 'взрослый', 'ребёнок']",зуб ребёнок взрослый
113,248,"	7.2. В одном классе 10 растений, а в другом в 2 раза больше. Сколько растений в другом классе? Сколько растений в двух классах вместе?",животные,0.798425244932805,"['класс', 'растение', 'растение', 'класс', 'растение', 'класс']",класс растение
114,250,"	7.4. В зоомагазине 9 попугаев, а канареек в 3 раза больше. Сколько всего птиц в зоомагазине?",животные,0.3262161807384955,"['зоомагазин', 'попугай', 'канарейка', 'птица', 'зоомагазин']",попугай птица канарейка
115,251,"	7.5. Собака живёт 20 лет, а кролик – в 2 раза меньше. Сколько лет живёт кролик?",музыка,0.4611611579238868,"['собака', 'жить', 'кролик', 'жить', 'кролик']",жить кролик собака
116,252,"	7.6. Винни-Пух собрал 9 кг лекарственных трав, а Пятачок – в 4 раза больше. Сколько всего килограммов лекарственных трав они собрали?",животные,0.3097092862947459,"['винни', 'пух', 'собрать', 'кг', 'трава', 'пятачок', 'килограмм', 'трава', 'собрать']",кг трава килограмм собрать пух
117,253,"	7.7. В огороде 8 видов овощей, а фруктов в 2 раза больше. Сколько всего видов овощей и фруктов в огороде?",животные,0.3032625982284341,"['огород', 'вид', 'вид', 'огород']",огород вид
118,255,"	7.9. Пчела Майя утром облетела 9 цветов, а к вечеру – в 6 раз больше. Сколько всего цветов облетела пчела Майя за целый день?",спорт,0.3490171258815736,"['пчела', 'майя', 'утром', 'облететь', 'цвет', 'цвет', 'облететь', 'пчела', 'майя', 'целый']",целый пчела цвет облететь майя утром
119,259,"	7.13. Линейка дешевле ручки в 3 раза. Сколько стоят линейка и ручка вместе, если ручка стоит 9 рублей?",музыка,0.3943540964054628,"['линейка', 'дешёвый', 'стоять', 'линейка', 'рубль']",рубль стоять дешёвый линейка
120,262,"	7.16. Для награждения призёров городской олимпиады купили 9 энциклопедий, а блокнотов – в 4 раза больше. Сколько всего призов купили победителям олимпиады?",спорт,0.4885735172393242,"['награждение', 'призёр', 'городской', 'олимпиада', 'купить', 'энциклопедия', 'блокнот', 'приз', 'купить', 'победитель', 'олимпиада']",приз награждение городской энциклопедия призёр купить олимпиада победитель
121,264,"	7.18. На школьных соревнованиях один ученик подтянулся 10 раз, а другой – в 3 раза больше. Сколько раз подтянулся второй ученик?",спорт,0.3676164254774105,"['школьный', 'соревнование', 'подтянуться', 'подтянуться']",подтянуться школьный соревнование
122,266,"	7.20. Альпинисты6 поднимались в гору 12 ч, а спускались в 3 раза быстрее. Сколько времени ушло на спуск с горы?",спорт,0.3183629890946701,"['спускаться', 'уйти', 'спуск']",уйти спускаться спуск
123,267,"	7.21. Готовясь к соревнованиям, легкоатлет должен пробежать 18 кругов по стадиону. Он пробежал в 3 раза меньше. Сколько кругов ему осталось пробежать?",спорт,0.40553783312151137,"['готовиться', 'соревнование', 'легкоатлет', 'пробежать', 'круг', 'стадион', 'пробежать', 'круг', 'остаться', 'пробежать']",остаться соревнование легкоатлет готовиться стадион круг пробежать
124,268,"	7.22. За всё лето мальчики сыграли в баскетбол 32 раза, а девочки – в 2 раза меньше. Сколько раз сыграли в баскетбол девочки?",спорт,0.3691976326251413,"['мальчик', 'баскетбол', 'баскетбол']",мальчик баскетбол
125,270,	7.24. Взрослый карликовый бегемот весит 240 кг. А вес детёныша бегемота обыкновенного в 6 раз меньше. Каков вес детёныша?,животные,0.35121362548511137,"['взрослый', 'карликовый', 'бегемот', 'весить', 'кг', 'детёныш', 'бегемот', 'обыкновенный', 'каков', 'детёныш']",кг весить каков карликовый детёныш взрослый обыкновенный бегемот
126,272,"	7.26*. В одной книге 8 страниц. Это в 4 раза меньше, чем в другой книге. Сколько страниц во второй книге?",литература,0.5041546830241199,"['книга', 'страница', 'книга', 'страница', 'книга']",книга страница
127,274,"	7.28*. В Австралии обитает птица лирохвост (её хвост в форме музыкального инструмента – лиры). Длина такого хвоста достигает 80 см, что в 2 раза больше длины тела птицы. Какова общая длина лирохвоста?",животные,0.4991999008474472,"['австралия', 'обитать', 'птица', 'лирохвост', 'хвост', 'форма', 'музыкальный', 'инструмент', 'лир', 'длина', 'хвост', 'достигать', 'длина', 'тело', 'птица', 'каков', 'длина', 'лирохвост']",достигать лир хвост обитать длина птица
128,276,"	7.30*. К 1 сентября магазин «Школьные товары» продал 150 портфелей. Это в 5 раз меньше, чем тетрадей. Сколько тетрадей продал магазин?",литература,0.3255942306259426,"['магазин', 'школьный', 'товар', 'продать', 'портфель', 'тетрадь', 'тетрадь', 'продать', 'магазин']",товар тетрадь портфель магазин школьный продать
129,277,	7.31*. Жене 8 лет. Он в 4 раза старше Светланы. Сколько лет Светлане?,литература,0.30434696744467554,"['жена', 'старший', 'светлана', 'светлана']",старший жена светлана
130,278,"	7.32*. После дождя Слава увидел 10 земляных червей, это в 2 раза больше, чем увидела Света. Сколько земляных червей увидела Света?",животные,0.3982563149056912,"['слава', 'земляной', 'червь', 'земляной', 'червь']",земляной слава червь
131,280,"	7.34*. Автомобильный завод выпускает 200 легковых автомобилей, что в 4 раза больше, чем спортивных моделей. Сколько всего автомобилей выпускает завод?",спорт,0.3916520030771639,"['автомобильный', 'завод', 'легковой', 'автомобиль', 'спортивный', 'модель', 'автомобиль', 'завод']",автомобильный модель завод автомобиль спортивный легковой
132,281,"	7.35*. В огромном аквариуме помещается 570 л воды, это в 3 раза больше, чем в маленьком. Сколько литров воды помещается в маленьком аквариуме?",животные,0.3372036716717615,"['аквариум', 'помещаться', 'вода', 'литр', 'вода', 'помещаться', 'аквариум']",вода литр помещаться аквариум
133,283,"	7.37*. Мастер за 1 ч на станке вытачивает 27 деталей, что в 3 раза больше, чем это делает его ученик. Сколько деталей сделают мастер и его ученик за всю смену (8 ч)?",спорт,0.3120052637757284,"['мастер', 'станок', 'вытачивать', 'сделать', 'мастер']",мастер сделать станок
134,286,"	8.1. Взрослая медицинская пиявка весом 2 г может высосать 10 г крови. Во сколько раз больше пиявка станет весить после обеда, чем до обеда?",животные,0.32082012676867616,"['взрослый', 'пиявка', 'высосать', 'кровь', 'пиявка', 'стать', 'весить', 'обед', 'обед']",кровь весить стать обед взрослый пиявка
135,289,"	8.4. Собрали 7 кг жёлтых помидоров и 56 кг красных. Во сколько раз красных помидоров больше, чем жёлтых?",животные,0.3371021560145655,"['собрать', 'кг', 'жёлтый', 'помидор', 'кг', 'красный', 'красный', 'помидор', 'жёлтый']",кг красный помидор собрать жёлтый
136,290,"	8.5. В стопке 35 тетрадей. Из них 5 тетрадей в клетку, а остальные в линейку. Во сколько раз меньше тетрадей в клетку, чем в линейку?",животные,0.371324293703886,"['стопка', 'тетрадь', 'тетрадь', 'клетка', 'линейка', 'тетрадь', 'клетка', 'линейка']",клетка стопка линейка тетрадь
137,293,"	8.8. Дедушка купил 18 газет и 2 журнала. Во сколько раз больше газет купил дедушка, чем журналов?",литература,0.3146967413152175,"['дедушка', 'купить', 'газета', 'журнал', 'газета', 'купить', 'дедушка', 'журнал']",журнал дедушка газета купить
138,297,"	8.13. Чтобы прокормить своё потомство, птица вертишейка принесла 64 гусеницы и 8 жуков. Во сколько раз гусениц было больше?",животные,0.3844557363907478,"['прокормить', 'потомство', 'птица', 'вертишейка', 'принести', 'гусеница', 'жуков', 'гусеница']",прокормить принести гусеница потомство птица жуков вертишейка
139,299,"	8.15. Гнездо цапли представляет собой большую кучу хвороста с углублением посередине. Оно бывает 150 см высотой и 50 см в диаметре. Во сколько раз высота гнезда цапли больше, чем её диаметр?",животные,0.343997459316966,"['гнездо', 'цапля', 'куча', 'хворост', 'углубление', 'посередине', 'высота', 'диаметр', 'высота', 'гнездо', 'цапля', 'диаметр']",куча диаметр гнездо хворост посередине цапля углубление
140,303,"	8.19. Домашняя курица даёт в год более 250 яиц, а дикая высиживает только 25. Во сколько раз больше яиц даёт домашняя курица, чем дикая?",животные,0.5222875178071738,"['яйцо', 'дикий', 'высиживать', 'яйцо', 'дикий']",высиживать яйцо дикий
141,306,"	8.22. Длина озера Байкал свыше 600 км, а озера Баскунчак – около 20 км. Во сколько раз озеро Байкал длиннее озера Баскунчак?",животные,0.35822730767045297,"['длина', 'озеро', 'байкал', 'озеро', 'баскунчак', 'озеро', 'байкал', 'озеро', 'баскунчак']",озеро длина байкал
142,309,"	8.25. Суточная норма витамина С, необходимого для организма, содержится в 120 г апельсина или в 30 г чёрной смородины. Во сколько раз чёрная смородина богаче витамином С, чем апельсин?",животные,0.36220643063977065,"['суточный', 'витамин', 'организм', 'содержаться', 'апельсин', 'чёрный', 'смородина', 'чёрный', 'смородина', 'витамин', 'апельсин']",чёрный витамин апельсин содержаться смородина суточный
143,313,"	8.29*. В библиотеке 150 энциклопедий, что на 100 книг больше, чем сборников стихов. Во сколько раз энциклопедий больше, чем сборников стихов?",литература,0.6167511071089866,"['библиотека', 'энциклопедия', 'книга', 'сборник', 'стих', 'энциклопедия', 'сборник', 'стих']",книга библиотека стих энциклопедия сборник
144,317,"	9.2. 	а) Отцу 32 года, сыну 8 лет. Во сколько раз сын моложе отца?",спорт,0.3379673353529158,"['отец', 'сын', 'сын', 'отец']",отец сын
145,321,"	9.6. 	а) Длина самого крупного тигра составляет 3 м, а самого крупного млекопитающего животного в мире – голубого кита – 33 м. На сколько метров кит длиннее тигра?",животные,0.5503379907352135,"['длина', 'тигр', 'млекопитающее', 'животное', 'мир', 'голубой', 'кит', 'метр', 'кит', 'тигр']",млекопитающее голубой животное метр тигр кит длина мир
146,322,"	9.7. 	а) Обыкновенная белка делает прыжок длиной 5 м, а белка-летяга может прыгнуть на 30 м. На сколько метров дальше прыгает белка-летяга?",животные,0.3823904867514221,"['обыкновенный', 'белок', 'прыжок', 'длина', 'белок', 'летяга', 'прыгнуть', 'метр', 'прыгать', 'белок', 'летяга']",белок метр прыгать обыкновенный длина летяга прыжок
147,324,"	9.9.	а) В физкультурном зале 8 обручей, а скакалок на 4 меньше. Во сколько раз больше обручей, чем скакалок?",спорт,0.3231885453864265,"['физкультурный', 'зал', 'обруч', 'скакалка', 'обруч', 'скакалка']",физкультурный обруч зал скакалка
148,328,"	9.13. Один альбом для рисования стоит 5 руб., а баночка клея – 2 руб. На сколько дороже 3 альбома, чем 4 баночки клея?",музыка,0.4024976364136809,"['альбом', 'рисование', 'баночка', 'клей', 'дорогой', 'альбом', 'баночка', 'клей']",клей дорогой альбом рисование
149,330,	9.15*. Первый отрезок имеет длину 12 см. Второй отрезок составляет четвёртую часть длины первого отрезка. На сколько сантиметров первый отрезок длиннее второго?,животные,0.33974778881104284,"['отрезок', 'длина', 'отрезок', 'длина', 'отрезок', 'сантиметр', 'отрезок']",сантиметр отрезок длина
150,331,"	9.16.	а) Отталкиваясь мощными задними ногами, кенгуру мчится гигантскими прыжками, которые достигают в длину 12 м, в высоту – 3 м. На сколько метров больше прыжок кенгуру в длину, чем в высоту?",животные,0.3974791726334822,"['отталкиваться', 'задний', 'нога', 'кенгуру', 'мчаться', 'гигантский', 'прыжок', 'достигать', 'длина', 'высота_метр', 'прыжок', 'кенгуру', 'длина', 'высота']",достигать задний отталкиваться длина гигантский прыжок кенгуру
151,333,"	9.18. На клумбе 12 красных пионов. Это в 2 раза больше, чем розовых. На сколько меньше на клумбе розовых пионов, чем красных?",животные,0.31215108382788304,"['клумба', 'красный', 'пион', 'розовый', 'клумба', 'розовый', 'пион', 'красный']",красный розовый
152,334,"	9.19. Известно, что 4 куриных яйца весят вместе 320 г, а 3 голубиных – 84 г. На сколько граммов голубиное яйцо легче куриного?",животные,0.4098329229541268,"['куриный', 'яйцо', 'весить', 'голубиный', 'голубиный', 'яйцо', 'куриный']",голубиный куриный яйцо весить
153,338,"	9.23. На выставке 8 портретов, а пейзажей в 12 раз больше. На сколько больше пейзажей, чем портретов?",литература,0.32824004495224524,"['выставка', 'портрет', 'пейзаж', 'пейзаж', 'портрет']",портрет выставка пейзаж
154,339,"	9.24. Размеры попугаев различны. Например, длина волнистого попугайчика не превышает 18 см, а гигантский ара из Южной Америки может достигать в длину 1 м. На сколько сантиметров волнистый попугайчик меньше попугая ара?",животные,0.3836390315132528,"['размер', 'попугай', 'длина', 'волнистый', 'попугайчик', 'гигантский', 'ара', 'южный', 'достигать', 'длина', 'сантиметр', 'волнистый', 'попугайчик', 'попугай', 'ара']",достигать сантиметр длина попугай попугайчик волнистый
155,340,"	9.25.	а) Баран муфлон достигает в длину 120 см, а длина его хвоста равна 10 см. На сколько сантиметров хвост короче, чем сам баран?",животные,0.4182477209297643,"['баран', 'муфлон', 'достигать', 'длина', 'длина', 'хвост', 'сантиметр', 'хвост', 'баран']",баран достигать сантиметр хвост длина
156,341,"	9.26.	а) Купили 325 пар коньков, а лыж – в 3 раза больше. На сколько больше пар купили лыж, чем коньков?",спорт,0.44525933463426537,"['купить', 'пара', 'коньковый', 'лыжа', 'пара', 'купить', 'лыжа', 'коньковый']",пара лыжа коньковый купить
157,342,"	9.27. На лесную поляну прилетели 26 стрекоз, 15 жуков, а бабочек – на 20 больше, чем стрекоз и жуков вместе. На сколько больше прилетело бабочек, чем стрекоз?",животные,0.4944639635199515,"['лесной', 'поляна', 'прилететь', 'стрекоза', 'жуков', 'бабочка', 'стрекоза', 'жуков', 'прилететь', 'бабочка', 'стрекоза']",стрекоза лесной бабочка поляна жуков прилететь
158,343,"	9.28.	а) В магазин привезли 300 тетрадей в клетку и 100 в линейку. Во сколько раз больше привезли тетрадей в клетку, чем в линейку?",животные,0.3531753089191895,"['магазин', 'привезти', 'тетрадь', 'клетка', 'линейка', 'привезти', 'тетрадь', 'клетка', 'линейка']",тетрадь клетка магазин привезти линейка
159,345,"	9.30. На Земле более 250 тысяч видов жуков. В нашей стране насчитывается около 25 тысяч видов. На сколько видов жуков в нашей стране меньше, чем на всём земном шаре?",животные,0.32791296892349164,"['земля', 'вид', 'жуков', 'страна', 'насчитываться', 'вид', 'вид', 'жуков', 'страна', 'земной_шар']",насчитываться жуков вид земля страна
160,346,	9.32. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237,"['прочитать', 'решить', 'задача', 'ответ']",решить прочитать ответ задача
161,349,	10.3. На военном параде лётчики показали своё мастерство. Их самолёты в воздухе летели рядами: 3 ряда по 9 самолётов и 5 рядов по 8 самолётов. Сколько всего самолётов было в воздухе?,музыка,0.3027979077427961,"['военный', 'парад', 'лётчик', 'мастерство', 'воздух', 'лететь', 'воздух']",воздух мастерство лететь лётчик парад военный
162,351,"	10.5. Художник устроил выставку своих работ. Посуду с хохломской росписью он расставил в 8 рядов по 4 предмета в каждом, а посуду с жостовской росписью – в 5 рядов по 6 предметов в каждом. Сколько всего расписных предметов выставил художник?",литература,0.30522659708785616,"['художник', 'устроить', 'выставка', 'посуда', 'хохломской', 'роспись', 'расставить', 'посуда', 'жостовский', 'роспись', 'расписной', 'выставить', 'художник']",выставка выставить устроить расписной художник посуда роспись расставить
163,355,	10.9. В магазине расфасовали 6 мешков сахара по 3 кг в каждом и 4 мешка муки по 5 кг в каждый. Сколько всего килограммов сахара и муки расфасовали в мешки?,животные,0.4022978792379639,"['магазин', 'расфасовать', 'мешок', 'сахар', 'кг', 'мешок', 'мука', 'кг', 'килограмм', 'сахар', 'мука', 'расфасовать', 'мешок']",кг мука сахар килограмм мешок
164,357,"	10.11. На 5 ветках сидело по 10 воробьёв, а на 4 ветках – по 8 синичек. Сколько всего птиц сидело на ветках?",животные,0.34959716421401393,"['ветка', 'воробей', 'ветка', 'синичка', 'птица', 'ветка']",птица воробей ветка
165,359,"	10.13. У хозяйки 3 курицы и 2 утки. Каждая курица получает 8 г разных витаминных добавок в день, а каждая утка – на 2 г больше. Сколько граммов витаминных добавок ежедневно получают все птицы?",животные,0.3073370976790612,"['хозяйка', 'утка', 'витаминный', 'добавка', 'утка', 'витаминный', 'добавка', 'птица']",хозяйка витаминный добавка утка птица
166,360,	10.14. В кабинете биологии 6 гербариев с листьями растений по 10 листьев в каждом и 8 гербариев цветов по 9 штук в каждом. Сколько всего экспонатов растений в кабинете биологии?,животные,0.5096464440715576,"['кабинет', 'биология', 'гербарий', 'лист', 'растение', 'лист', 'гербарий', 'цвет', 'штука', 'экспонат', 'растение', 'кабинет', 'биология']",штука кабинет лист экспонат гербарий растение
167,361,	10.15. Построили 3 дома по 9 квартир в каждом и 6 домов по 10 квартир в каждом. Сколько всего квартир в этих домах?,литература,0.3217689448099029,"['построить', 'дом', 'квартира', 'дом', 'квартира', 'квартира', 'дом']",построить квартира дом
168,362,"	10.16. В газете 5 постоянных рубрик, а в детском журнале на 4 рубрики больше. Сколько рубрик в 3 газетах и 4 детских журналах?",литература,0.3491756047247753,"['газета', 'рубрика', 'детский', 'журнал', 'рубрика', 'рубрика', 'газета', 'детский', 'журнал']",детский журнал рубрика газета
169,364,"	10.18. В кинотеатре на каждый сеанс для взрослых продают 70 билетов, а на детский – на 45 билетов больше. Сколько продали билетов на 3 взрослых сеанса и на 5 детских?",литература,0.3137430406748504,"['кинотеатр', 'сеанс', 'взрослый', 'продавать', 'билет', 'детский', 'билет', 'продать', 'билет', 'взрослый', 'сеанс', 'детский']",детский кинотеатр билет продавать сеанс продать
170,365,"	10.19. У 12 куропаток по 8 птенцов. У 10 гусынь по 7 гусят, а у 6 курочек по 13 цыплят. Сколько всего малышей у этих птиц?",животные,0.3335800164020801,"['куропатка', 'птенец', 'гусыня', 'гусёнок', 'курочка', 'цыплёнок', 'малыш', 'птица']",птенец курочка гусыня куропатка птица малыш
171,367,"	10.21. В новом театре в партере 22 ряда по 9 мест в каждом, в амфитеатре 15 рядов по 7 мест и ещё 45 приставных мест. Сколько всего мест в театре?",спорт,0.3395348809001636,"['театр', 'партер', 'амфитеатр', 'приставной', 'театр']",партер амфитеатр театр
172,369,	10.23. Издательство выпустило 8 книг по 33 страницы в каждой и 10 книг по 70 страниц в каждой. Сколько всего страниц в этих книгах?,литература,0.5039450930349482,"['издательство', 'книга', 'страница', 'книга', 'страница', 'страница', 'книга']",издательство книга страница
173,372,"	10.26. Коллекция марок находится в двух альбомах. В большом альбоме на 9 страницах по 27 марок, а в маленьком альбоме на 6 страницах по 14 марок. Сколько всего марок в коллекции?",музыка,0.5033093453821564,"['марка', 'альбом', 'альбом', 'страница', 'марка', 'альбом', 'страница', 'марка', 'марка']",альбом марка страница
174,376,"	10.30*. Идёт колонна солдат: 3 ряда по 7 солдат, 5 рядов по 8 солдат, 7 рядов по 9 солдат, 1 солдат впереди и 1 сзади. Сколько всего солдат в колонне?",спорт,0.32252919070300456,"['колонна', 'солдат', 'солдат', 'солдат', 'солдат', 'солдат', 'впереди', 'сзади', 'солдат', 'колонна']",сзади колонна впереди солдат
175,381,"	11.3. Голубой ткани было 15 м, белой – 25 м. Из всей ткани скроили платья, расходуя на каждое по 2 м. сколько платьев получилось?",животные,0.3903916946643047,"['голубой', 'ткань', 'ткань', 'скроить', 'расходовать']",ткань расходовать голубой
176,382,"	11.4. Ученики 3-а класса сшили 10 мягких игрушек, а ученики 3-б класса – в 2 раза больше. Все игрушки отнесли в детский сад. Каждая группа получила по 5 игрушек. Сколько групп в детском саду получили подарки от школьников?",животные,0.32993755614798204,"['класс', 'мягкий', 'игрушка', 'класс', 'игрушка', 'детский', 'сад', 'группа', 'получить', 'игрушка', 'группа', 'детский', 'сад', 'получить', 'подарок', 'школьник']",детский класс подарок сад игрушка школьник
177,384,"	11.6. С одной пасеки собрали 24 кг мёда, а с другой – 18 кг. Весь мёд разлили в бидоны по 6 кг в каждый. Сколько понадобилось бидонов?",животные,0.32849542476862925,"['пасека', 'собрать', 'кг', 'мёд', 'кг', 'мёд', 'разлить', 'бидон', 'кг', 'понадобиться', 'бидон']",кг понадобиться пасека разлить собрать мёд
178,388,	11.10. На школьном дворе играли 20 девочек и 15 мальчиков. Они разделились на команды по 7 человек в каждой. Сколько получилось команд?,спорт,0.5311808635721624,"['школьный', 'двор', 'мальчик', 'разделиться', 'команда', 'команда']",мальчик двор команда школьный разделиться
179,390,"	11.12. В бидоне было 12 л молока, а в ведре – 18 л. Всё молоко разлили в банки по 3 л в каждую. Сколько получилось банок?",музыка,0.3106247749384306,"['бидон', 'молоко', 'ведро', 'молоко', 'разлить', 'банк', 'банка']",банк разлить ведро молоко
180,394,	11.16. Дети собрали для питомника 124 кг каштанов и 128 кг желудей. Всё сложили в пакеты по 9 кг в каждый. Сколько потребовалось пакетов?,животные,0.30228166111649524,"['ребёнок', 'собрать', 'питомник', 'кг', 'каштановый', 'кг', 'жёлудь', 'кг', 'потребоваться']",кг потребоваться жёлудь собрать питомник ребёнок каштановый
181,396,"	11.18. В школьную библиотеку привезли 24 учебника русского языка, а учебников математики – в 3 раза больше. Все учебники расставили на полки по 8 штук на каждую. Сколько полок заняли учебники?",литература,0.4089020788036693,"['школьный', 'библиотека', 'привезти', 'русский', 'математика', 'расставить', 'полка', 'штука', 'полка', 'занять']",занять штука русский библиотека полка привезти школьный математика расставить
182,398,"	11.20. В газете 184 объявления, из них 40 о продаже детской одежды, а остальные о продаже и обмене квартир. Объявления о квартирах напечатаны по 6 штук в каждом столбике. Сколько столбиков занимают объявления о квартирах?",литература,0.3144253722188417,"['газета', 'объявление', 'продажа', 'детский', 'одежда', 'продажа', 'квартира', 'объявление', 'квартира', 'напечатать', 'штука', 'столбик', 'столбик', 'объявление', 'квартира']",квартира штука столбик объявление продажа
183,400,"	11.22. Ученики всего класса собрали 154 марки. Они подарили школьному музею 118 марок, а остальные разместили в классном альбоме на 6 страницах, поровну на каждой странице. Сколько марок разместили ребята на каждой странице классного альбома?",музыка,0.3774463977211864,"['класс', 'собрать', 'марка', 'подарить', 'школьный', 'музей', 'марка', 'классный', 'альбом', 'страница', 'поровну', 'страница', 'марка', 'ребята', 'страница', 'классный', 'альбом']",марка подарить школьный классный собрать страница
184,407,	11.29*. В папиной коллекции 480 значков с изображением памятников культуры и 320 спортивных значков. Все эти значки папа наколол на картонные листы по 8 значком на каждый. Сколько листов со значками в папиной коллекции?,спорт,0.33469850828420844,"['папин', 'изображение', 'памятник', 'спортивный', 'папа', 'наколоть', 'картонный', 'лист', 'лист', 'папин']",спортивный памятник изображение лист картонный папин папа
185,408,"	11.30*. Дети собрали 91 кг душицы и 104 кг зверобоя. Из этих трав сделали лекарственный сбор, разложив в пакеты по 8 кг душицы и по 7 кг зверобоя. Сколько таких пакетов получилось?",животные,0.3026141582919991,"['ребёнок', 'собрать', 'кг', 'душица', 'кг', 'зверобой', 'трава', 'сделать', 'кг', 'душица', 'кг', 'зверобой']",кг трава сделать собрать ребёнок
186,411,	12.2. В книге 60 страниц. Виктор читал 3 дня по 8 страниц каждый день. Сколько страниц осталось прочитать Виктору?,литература,0.44171486777564056,"['книга', 'страница', 'виктор', 'читать', 'страница', 'страница', 'остаться', 'прочитать', 'виктор']",остаться виктор книга прочитать читать страница
187,412,	12.3. В 4 бидона разлили 30 кг мёда. В трёх бидонах оказалось по 7 кг мёда. Сколько килограммов мёда в четвёртом бидоне?,животные,0.311612829125101,"['бидон', 'разлить', 'кг', 'мёд', 'бидон', 'кг', 'мёд', 'килограмм', 'мёд', 'бидон']",кг разлить килограмм мёд
188,414,"	12.5. Для школы приобрели 10 коробок мела по 5 кг в каждой. Сколько килограммов мела исписали, если осталось 2 кг?",животные,0.3204576032153771,"['школа', 'мел', 'кг', 'килограмм', 'мел', 'исписать', 'остаться', 'кг']",кг остаться школа килограмм мел исписать
189,415,"	12.6. В ателье было 100 м ткани. Сшили 6 штор, расходуя на каждую штору по 2 м. сколько метров ткани осталось?",животные,0.3039944022601923,"['ателье', 'ткань', 'штора', 'расходовать', 'штора', 'метр', 'ткань', 'остаться']",остаться ателье метр штора ткань расходовать
190,417,	12.8. На арене цирка трое жонглёров подбрасывали по 9 кеглей каждый. Упали 3 кегли. Сколькими кеглями теперь жонглируют артисты?,литература,0.3055698451827689,"['арена', 'цирк', 'трое', 'жонглёр', 'подбрасывать', 'кегль', 'упасть', 'кегль', 'кегль', 'жонглировать', 'артист']",артист арена подбрасывать цирк жонглёр кегль упасть трое
191,420,	12.11. У учителя была 81 тетрадь. Он раздал 25 ученикам по 2 тетради. Сколько тетрадей осталось у учителя?,литература,0.3183633013088217,"['учитель', 'тетрадь', 'раздать', 'тетрадь', 'тетрадь', 'остаться', 'учитель']",раздать остаться учитель тетрадь
192,422,"	12.13. В городе 90 школ. После того как в несколько школ отвезли компьютеры, осталось 4 контейнера по 3 компьютера в каждом. Сколько компьютеров отвезли в школы?",литература,0.3652379978806412,"['город', 'школа', 'школа', 'отвезти', 'компьютер', 'остаться', 'контейнер', 'компьютер', 'компьютер', 'отвезти', 'школа']",остаться отвезти контейнер город компьютер школа
193,429,	12.20. Один корень лекарственного растения – женьшеня – весит 400 г. Для изготовления тюбика мази на основе этого корня необходимо 45 г. Сколько граммов женьшеневого корня останется после изготовления 5 тюбиков мази?,животные,0.3129473266689289,"['корень', 'растение', 'женьшень', 'весить', 'тюбик', 'мазь', 'корень', 'женьшеневой', 'корень', 'остаться', 'тюбик', 'мазь']",мазь женьшень остаться весить корень растение
194,430,	12.21. В документальном фильме 75 серий. В течение 14 недель по телевизору показывали по 5 серий в неделю. Сколько серий этого фильма осталось показать?,литература,0.3404036301137744,"['документальный_фильм', 'серия', 'телевизор', 'серия', 'серия', 'фильм', 'остаться']",фильм телевизор остаться серия
195,433,"	12.24*. Коллекционер потратил на марки 270 руб., заплатив за каждую по 30 руб. В альбом вложил 6 марок, остальные приготовил для обмена. Сколько марок коллекционер приготовил для обмена?",музыка,0.3660289812023677,"['коллекционер', 'потратить', 'марка', 'заплатить', 'альбом', 'марка', 'приготовить', 'марка', 'коллекционер', 'приготовить']",потратить заплатить марка коллекционер альбом приготовить
196,436,"	12.27*. В баночке 120 мультивитаминов. После болезни Павел принимал их по 2 штуки 3 раза в день в течение 10 дней. Сколько витаминов ещё осталось? На сколько дней их ещё хватит, если принимать так же?",спорт,0.3007231015829477,"['баночка', 'мультивитамин', 'павел', 'штука', 'витамин', 'остаться', 'хватить']",остаться штука павел хватить витамин
197,438,	12.29*. В русском алфавите 33 буквы. Из них 10 букв служат для обозначения гласных звуков. Букв для обозначения согласных звуков на 11 больше. Сколько букв звуков не обозначают? Назови эти буквы.,музыка,0.7224119529213338,"['русский', 'алфавит', 'буква', 'буква', 'обозначение', 'гласный', 'звук', 'буква', 'обозначение', 'звук', 'буква', 'звук', 'буква']",обозначение буква гласный звук алфавит
198,439,"	13.1. В большой оленьей упряжке 9 оленей. В маленькой упряжке по 3 оленя в каждой. Сколько маленьких упряжек, если всего 30 оленей?",животные,0.33493394457728376,"['олений', 'упряжка', 'олень', 'упряжка', 'олень', 'упряжка', 'олень']",олень олений упряжка
