,texts,prediction,score
376,"	10.30*. Идёт колонна солдат: 3 ряда по 7 солдат, 5 рядов по 8 солдат, 7 рядов по 9 солдат, 1 солдат впереди и 1 сзади. Сколько всего солдат в колонне?",спорт,0.32252919070300456
381,"	11.3. Голубой ткани было 15 м, белой – 25 м. Из всей ткани скроили платья, расходуя на каждое по 2 м. сколько платьев получилось?",животные,0.39039169466430473
382,"	11.4. Ученики 3-а класса сшили 10 мягких игрушек, а ученики 3-б класса – в 2 раза больше. Все игрушки отнесли в детский сад. Каждая группа получила по 5 игрушек. Сколько групп в детском саду получили подарки от школьников?",животные,0.32993755614798204
384,"	11.6. С одной пасеки собрали 24 кг мёда, а с другой – 18 кг. Весь мёд разлили в бидоны по 6 кг в каждый. Сколько понадобилось бидонов?",животные,0.32849542476862925
388,	11.10. На школьном дворе играли 20 девочек и 15 мальчиков. Они разделились на команды по 7 человек в каждой. Сколько получилось команд?,спорт,0.5311808635721624
390,"	11.12. В бидоне было 12 л молока, а в ведре – 18 л. Всё молоко разлили в банки по 3 л в каждую. Сколько получилось банок?",музыка,0.3106247749384306
394,	11.16. Дети собрали для питомника 124 кг каштанов и 128 кг желудей. Всё сложили в пакеты по 9 кг в каждый. Сколько потребовалось пакетов?,животные,0.30228166111649524
396,"	11.18. В школьную библиотеку привезли 24 учебника русского языка, а учебников математики – в 3 раза больше. Все учебники расставили на полки по 8 штук на каждую. Сколько полок заняли учебники?",литература,0.40890207880366924
398,"	11.20. В газете 184 объявления, из них 40 о продаже детской одежды, а остальные о продаже и обмене квартир. Объявления о квартирах напечатаны по 6 штук в каждом столбике. Сколько столбиков занимают объявления о квартирах?",литература,0.3144253722188417
400,"	11.22. Ученики всего класса собрали 154 марки. Они подарили школьному музею 118 марок, а остальные разместили в классном альбоме на 6 страницах, поровну на каждой странице. Сколько марок разместили ребята на каждой странице классного альбома?",музыка,0.37744639772118643
407,	11.29*. В папиной коллекции 480 значков с изображением памятников культуры и 320 спортивных значков. Все эти значки папа наколол на картонные листы по 8 значком на каждый. Сколько листов со значками в папиной коллекции?,спорт,0.33469850828420844
408,"	11.30*. Дети собрали 91 кг душицы и 104 кг зверобоя. Из этих трав сделали лекарственный сбор, разложив в пакеты по 8 кг душицы и по 7 кг зверобоя. Сколько таких пакетов получилось?",животные,0.3026141582919991
411,	12.2. В книге 60 страниц. Виктор читал 3 дня по 8 страниц каждый день. Сколько страниц осталось прочитать Виктору?,литература,0.44171486777564056
412,	12.3. В 4 бидона разлили 30 кг мёда. В трёх бидонах оказалось по 7 кг мёда. Сколько килограммов мёда в четвёртом бидоне?,животные,0.311612829125101
414,"	12.5. Для школы приобрели 10 коробок мела по 5 кг в каждой. Сколько килограммов мела исписали, если осталось 2 кг?",животные,0.3204576032153771
415,"	12.6. В ателье было 100 м ткани. Сшили 6 штор, расходуя на каждую штору по 2 м. сколько метров ткани осталось?",животные,0.3039944022601923
417,	12.8. На арене цирка трое жонглёров подбрасывали по 9 кеглей каждый. Упали 3 кегли. Сколькими кеглями теперь жонглируют артисты?,литература,0.30556984518276886
420,	12.11. У учителя была 81 тетрадь. Он раздал 25 ученикам по 2 тетради. Сколько тетрадей осталось у учителя?,литература,0.3183633013088217
422,"	12.13. В городе 90 школ. После того как в несколько школ отвезли компьютеры, осталось 4 контейнера по 3 компьютера в каждом. Сколько компьютеров отвезли в школы?",литература,0.3652379978806412
429,	12.20. Один корень лекарственного растения – женьшеня – весит 400 г. Для изготовления тюбика мази на основе этого корня необходимо 45 г. Сколько граммов женьшеневого корня останется после изготовления 5 тюбиков мази?,животные,0.3129473266689289
430,	12.21. В документальном фильме 75 серий. В течение 14 недель по телевизору показывали по 5 серий в неделю. Сколько серий этого фильма осталось показать?,литература,0.3404036301137744
433,"	12.24*. Коллекционер потратил на марки 270 руб., заплатив за каждую по 30 руб. В альбом вложил 6 марок, остальные приготовил для обмена. Сколько марок коллекционер приготовил для обмена?",музыка,0.36602898120236765
436,"	12.27*. В баночке 120 мультивитаминов. После болезни Павел принимал их по 2 штуки 3 раза в день в течение 10 дней. Сколько витаминов ещё осталось? На сколько дней их ещё хватит, если принимать так же?",спорт,0.3007231015829477
438,	12.29*. В русском алфавите 33 буквы. Из них 10 букв служат для обозначения гласных звуков. Букв для обозначения согласных звуков на 11 больше. Сколько букв звуков не обозначают? Назови эти буквы.,музыка,0.7224119529213338
439,"	13.1. В большой оленьей упряжке 9 оленей. В маленькой упряжке по 3 оленя в каждой. Сколько маленьких упряжек, если всего 30 оленей?",животные,0.33493394457728376
441,"	13.3. Привезли 45 кг мёда. Часть мёда была в двух бидонах по 9 кг в каждом, а остальной мёд – в кувшинах по 3 кг в каждом. Сколько кувшинов было?",животные,0.3059100034004577
444,"	13.6. Привезли 85 кг риса и разложили в большие и маленькие пакеты. В 4 больших пакета положили по 10 кг, а в каждый маленький – по 5 кг. Сколько маленьких пакетов с рисом получилось?",животные,0.3237517210429295
445,	13.7. У мальчика 35 голубей в трёх больших и десяти маленьких клетках. В каждой большой клетке по 5 голубей. Сколько голубей в каждой маленькой клетке?,животные,0.5371550680379387
448,"	13.10. Купили 2 упаковки замороженной рыбы по 3 кг в каждой и 4 коробки солёной рыбы. Сколько килограммов рыбы в одной коробке, если всего купили 26 кг?",животные,0.48289301061983536
450,"	13.12. Сто фотографий моллюсков11 разместили в альбомах. В 2 больших альбома поместили по 40 фотографий, а остальные – поровну в 4 маленьких альбомах. По сколько фотографий моллюсков в маленьком альбоме?",музыка,0.44925328363242817
451,"	13.13. Со дна моря ныряльщики достали 92 устрицы12. У 8 ныряльщиков по 7 устриц, у остальных по 9. Сколько ныряльщиков достали по 9 устриц?",животные,0.3044975168829262
453,"	13.15. В магазин привезли 5 коробок с фужерами по 6 штук в каждой и большие хрустальные тарелки. Тарелок привезли в 5 раз меньше, чем фужеров. Сколько тарелок привезли в магазин?",музыка,0.3354302264851782
454,"	13.16. На праздничном концерте выступили 58 человек: 24 мальчика, взрослых – на 15 меньше, чем мальчиков, а остальные девочки. Сколько девочек участвовало в праздничном концерте?",музыка,0.35174374787067825
456,"	13.18. В краеведческом музее 150 насекомых. На пяти стендах по 20 насекомых, на двух стендах остальные. По сколько насекомых расположили на двух стендах?",животные,0.41000657749439395
458,"	13.20. В зоопарке живут 68 обезьян. В 6 клетках сидят по 4 обезьяны, остальные – в 4 клетках. По сколько обезьян живёт в 4 клетках?",животные,0.6299291993958498
461,"	13.23. Билетёр продал 9 взрослых и 6 детских билетов за 630 руб. Сколько стоит детский билет, если цена взрослого билета 50 руб.?",литература,0.3191475868565869
463,"	13.25. С трёх участков собрали 370 кг капусты. С первого участка собрали 123 кг, со второго – на 16 кг меньше. Сколько килограммов капусты собрали с третьего участка?",животные,0.3429367048593442
465,"	13.27*. Гена за лето прочитал книгу, в которой 1000 страниц. В первый месяц он прочитал пятую часть книги, во второй месяц – в 2 раза больше страниц, чем в первый, а остальные – в третий месяц. Сколько страниц Гена прочитал в третий месяц?",литература,0.32628046824057616
466,"	13.28*. Верблюды по пустыне за три дня прошли 120 км. В первые два дня они прошли 78 км, а во второй и в третий день – 95 км. Сколько километров прошли верблюды в первый день своего пути?",спорт,0.33638952005120004
467,"	13.29*. В одном стаде 230 коров, во втором на 25 коров меньше. Сколько коров в третьем стаде, если всего в трёх стадах 650 коров?",животные,0.3070490751189471
470,"	14.1. На постройку 2 клеток для голубей израсходовали 20 одинаковых досок. Сколько таких досок потребуется, чтобы построить 6 клеток?",животные,0.43315141915591765
486,	14.17. В 9 оркестрах с одинаковым числом музыкантов 72 человека. Сколько музыкантов в 5 таких оркестрах?,музыка,0.665312350143679
487,	14.18. В столовой за неделю израсходовали 84 кг крупы. На сколько дней хватит 60 кг крупы?,животные,0.30286616549065354
488,"	14.19. На хлебокомбинате 18 кг муки расфасовали поровну в 6 пакетов. Сколько потребуется пакетов, чтобы расфасовать 81 кг муки?",животные,0.30389797784100847
490,	14.21. На кондитерской фабрике 80 кг печенья разложили поровну в 4 коробки и в несколько коробок вместимостью на 5 кг меньше разложили 60 кг цукатов. Сколько коробок с цукатами?,животные,0.3171151999245854
493,"	14.24. В фотоальбоме на 5 страницах 90 фотографий, на каждой странице поровну. Сколько фотографий на 7 таких же страницах?",литература,0.32316878735458937
496,	14.27. В зоопарке в 8 клетках 112 птиц. Во всех клетках одинаковое количество птиц. Сколько птиц в 4 таких клетках?,животные,0.8404674498287167
499,"	14.30*. Пчеловоды разлили 48 кг мёда в 6 банок. Сколько банок потребуется, чтобы разлить 60 кг мёда, если в каждую банку налить на 2 кг больше?",животные,0.3018500822246619
501,	15.1. Воробьиное сердце бьётся со скоростью 540 ударов в минуту. Сколько ударов делает сердце воробья за секунду?,спорт,0.4476937638310295
507,	15.7. Вес бобра 25 кг. Сколько килограммов будут весить 4 бобра?,животные,0.3285185144016023
509,	15.9. Для строительства дома использовали 120 деревьев. Сколько деревьев надо для строительства 6 таких домов?,литература,0.34029979924157233
510,	15.10. Цена 7 м ткани 840 руб. Сколько стоит метр такой ткани?,животные,0.3475163218747564
513,	15.13. В кукольном театре 72 куклы лежат в коробках по 4 куклы в каждой. Сколько таких коробок в кукольном театре?,литература,0.31873033697831665
516,	15.16. Цена 1 картины 230 руб. Сколько стоят 3 такие картины?,литература,0.31780245761414244
517,	15.17. Учебный год длится 34 недели. За сколько недель ученики заканчивают начальную школу (4 года учёбы)?,литература,0.32124553645259313
518,"	15.18. В классической и вольной борьбе все участники соревнований делятся на десять весовых категорий. Борцы тяжёлого веса – это богатыри, весящие 112 кг и более. Какова масса 5 таких спортсменов?",спорт,0.6729355396269779
520,	15.20. Семья употребляет 6 л питьевой воды в сутки. Сколько литров воды семья употребляет в месяц (30 дней)?,животные,0.3072181149115195
522,"	15.22. Виктор прочитал 12 книг, что в 4 раза меньше, чем прочитала мама. Сколько книг прочитала мама?",литература,0.34946874199311495
524,"	15.24*. В магазине 246 механических часов. Это в 3 раза меньше, чем электронных. Сколько электронных часов в магазине?",литература,0.4150403945681086
527,	15.27*. Из 21 м ткани получаются 5 одинаковых платьев. Сколько платьев получится из 42 м такой ткани?,животные,0.41893767585288666
528,"	15.28*. За день синица прилетает к гнезду около 200 раз, принося птенцам пауков, мелких насекомых, личинки бабочек и жуков. Сколько раз прилетит к гнезду синица за 5 дней?",животные,0.5775816404839414
529,"	15.29.  Зайцы по лесу бежали, волчьи следы по дороге считали.",спорт,0.33352712704383464
530,"	15.30.	Мы только с парохода, мы только из похода –",спорт,0.3337064378032197
531,"	15.32. Волосы человека отрастают на 12 мм в месяц, а ногти – на 3 мм в месяц. Какой длины могут стать волосы и ногти через 10 месяцев, если длина волос была 3 см, а ногтей – 1 см?",животные,0.39957515279174616
532,15.33. В горных пещерах за 10 лет выросли огромные белоснежные сталактиты13 длиной 1 м. На сколько сантиметров в год увеличивалась их длина?,животные,0.3902376148731617
533,"	16.2. Длина первой стороны треугольника 24 см, другой в 4 раза меньше, а третьей – 23 см. Найди периметр треугольника.",животные,0.33327682743375314
535,"	16.4. Длина прямоугольника 1 дм 2 см, а ширина в 3 раза меньше длины. Вычисли периметр этого прямоугольника.",музыка,0.3098512099551423
537,"	16.6. Длина садового участка 8 м, это на 2 м больше, чем его ширина. Чему равен периметр этого участка?",животные,0.34538894731804237
538,	16.7. Вычисли в дециметрах периметр квадрата со стороной 5 см.,музыка,0.30957280718882785
539,"	16.8*. На сколько сантиметров уменьшится периметр прямоугольника, если каждую его сторону уменьшить на 1 см?",музыка,0.33575158715510034
541,	16.10*. Периметр прямоугольника 38 см. Сумма длин трёх сторон 32 см. Чему равны стороны прямоугольника?,музыка,0.3302535752563205
543,"	16.12. Ширина прямоугольника 3 см. Чему равна длина, если периметр 16 см?",музыка,0.3010402127092653
544,"	16.13. Длина прямоугольника 7 см. Чему равна ширина, если периметр 20 см?",музыка,0.3010402127092653
545,"	16.14. Длина прямоугольника 4 см, а ширина на 2 см меньше. Чему равен его периметр?",музыка,0.3010402127092653
547,"	16.16. Ширина прямоугольника 6 см, а длина в 3 раза больше. Чему равен периметр прямоугольника?",музыка,0.3224092854320177
548,"	16.17. Длина прямоугольника 13 см. Чему равна ширина, если периметр 32 см?",музыка,0.3010402127092653
551,"	16.20. Периметр прямоугольника 64 см. Найди его длину, если ширина 14 см.",музыка,0.3010402127092653
553,"	16.22. Длина прямоугольника 16 см, это на 6 см больше его ширины. Чему равен периметр этого прямоугольника?",музыка,0.3224092854320177
554,	16.23. Найди периметр квадрата со стороной 13 см. Уменьши каждую его сторону на 5 см и найди периметр нового квадрата.,музыка,0.3476317559186621
555,"	16.24*. Длина прямоугольника вдвое больше его ширины. Вычисли периметр прямоугольника, если его ширина равна 5 см.",музыка,0.3287048172052149
557,	16.26*. Сколько метров плинтуса надо купить для комнаты шириной 3м 50см и длиной 5м 50см?,спорт,0.30395375406768804
558,	16.27*. Напиши все возможные варианты длины и ширины прямоугольника с периметром 14 см.,музыка,0.31271821230336255
561,"	16.30*. Длина и ширина прямоугольника 28 см. Какова длина и ширина, если длина в 3 раза больше ширины?",животные,0.32131065860002334
564,"	17.3. Одна сторона прямоугольника 4 дм, а другая 60 см. Найди площадь прямоугольника.",музыка,0.3229286223430048
565,"	17.4. Найди площадь прямоугольника, если одна сторона 7 см, а другая 10см.",музыка,0.3390627327143897
566,	17.5. Сторона квадрата 5 см. Стороны прямоугольника равны 4 см и 7 см. Площадь какой фигуры больше и на сколько?,музыка,0.3935479663321371
567,"	17.6. Найди площадь прямоугольника, если одна его сторона 7 см, а другая 20 дм.",музыка,0.3025539915537334
569,"	17.9. Периметр первого квадрата 8 см, а периметр второго в 4 раза больше. Найди площадь второго квадрата.",музыка,0.308301111636931
570,"	17.10. периметр первого квадрата 24 см, а периметр второго на 4 см меньше. Найди площадь второго квадрата.",музыка,0.308301111636931
571,	17.11. Периметр квадрата 24 см. Найди площадь одной четвёртой части квадрата.,музыка,0.3315021030482171
572,	17.12. Стороны прямоугольника 4 см и 6 см. Найди третью часть площади прямоугольника.,музыка,0.3390627327143897
573,	17.13. Сторона квадрата равна 3 дм. Найди площадь этого квадрата.,музыка,0.32802688138297065
574,"	17.14. Найди площадь сада прямоугольной формы, если его длина 6 м, а ширина на 2 м меньше длины.",животные,0.3664252264940341
575,"	17.15. Найди площадь клумбы квадратной формы, если её сторона равна 6 м.",музыка,0.3703545073238482
576,"	17.16. Длина бассейна 8 м, ширина на 2 м меньше. Найди площадь бассейна.",животные,0.3783211749681625
577,"	17.17. Найди площадь прямоугольника, если его периметр 14 см, а ширина 3 см.",музыка,0.3102362604466712
578,"	17.18. Площадь квадрата 16 см2, а длина стороны 8 см. Верно ли это?",музыка,0.32548337559222773
579,	17.19. Периметр прямоугольника 40 см. Одна сторона 5 см. Чему равна его площадь?,музыка,0.30641966624928846
580,"	17.20*. Периметр прямоугольника 54 см, а длина 10 см. Какова его площадь?",музыка,0.3051426396269886
584,"	17.24. Сторона участка квадратной формы равна 20 м. Пятую часть его площади занимают фруктовые деревья, четвёртую часть – ягодные кустарники, а на остальной территории растут овощи. Какая площадь занята овощами?",животные,0.31447024650734373
585,	17.25. Периметр прямоугольника 20 м. Его ширина 7 м. Найди площадь прямоугольника.,музыка,0.32846699560355325
586,"	17.26. Площадь прямоугольника 32 м2. Его длина 4 м. Найди площадь квадрата, периметр которого равен периметру прямоугольника.",музыка,0.3269979257438189
587,"	17.27. Сумма длин двух противоположных сторон прямоугольника 14 см, а сумма длин двух других сторон этого прямоугольника 10 см. Чему равна площадь прямоугольника?",музыка,0.3406488614244775
588,	17.28. Участок длиной 18 м и шириной 10 м увеличили в длину на 2 м и уменьшили в ширину на 3 м. Как изменилась площадь участка?,животные,0.3458144120081619
589,	17.29*. Найди площадь всех возможных прямоугольников с периметром 12 см.,музыка,0.30641966624928846
590,"	17.30*. Площадь прямоугольника 100 см2. Какова длина и ширина прямоугольника, если длина в 4 раза больше, чем его ширина?",музыка,0.3240379800462617
591,	18.1. Коля вышел из дома в 15 ч. Он играл в футбол 1 ч 40 мин и 70 мин катался на велосипеде. Во сколько Коля вернулся домой?,спорт,0.3979519663669552
592,	18.2. Дождь продолжался 115 мин. Сколько это часов и минут?,спорт,0.30300969479752704
593,	18.3. Прошла третья часть суток. Сколько часов осталось до конца суток?,спорт,0.38077500997828867
596,	18.6. По одной и той же дороге из двух сёл начали движение на велосипедах навстречу друг другу Фёдор и Пётр. Фёдор ехал до встречи 2 ч. Сколько часов до встречи ехал Пётр?,спорт,0.32929613733737995
598,"	18.8. Если поздней осенью в 10 ч вечера идёт дождь, то возможна ли через 48 ч солнечная погода?",животные,0.3179975432134163
599,"	18.9*. Михаил ехал в школу на велосипеде. Занятия в школе начинаются в 9 ч. В 8 ч 40 мин он уже проехал половину пути. Если Миша будет продолжать ехать с той же скоростью, то приедет в школу за 10 мин до начала занятий. Сколько времени Миша затратил на дорогу в школу?",спорт,0.3578203515605079
600,"	18.10. Из города А в город Б самолёт летит 80 мин, а на обратную дорогу тратит 1 ч 20 мин. Почему?",спорт,0.3509911521604235
601,"	18.11. Цветки мака закрываются в 15 ч, а цветки шиповника – на 4 ч позже. В какое время закрываются цветки шиповника?",животные,0.31458280665606136
602,	18.12. Часы отстают на 25 мин и показывают 1 ч 50 мин. Сколько сейчас времени?,музыка,0.3239127674704315
603,"	18.13. Русская народная пословица гласит: «Вставай в 5, завтракай в 9, обедай в 5, ложись в 9 – проживёшь 99».",литература,0.3197395296744936
604,	18.14. Путешествие началось 5 августа и закончилось 25 августа. Сколько дней длилось путешествие?,литература,0.4089693209397616
605,"	18.15. В школе 400 учеников. Верно ли, что хотя бы два ученика этой школы отмечают свой день рождения в один и тот же день года?",литература,0.3257749003699198
610,"	18.20. Первая группа туристов была в походе пять суток, а вторая – трое суток. На сколько часов больше была в походе первая группа, чем вторая?",спорт,0.3241447232416816
611,	18.21. Ежедневно ученик должен находиться на свежем воздухе 3 ч. Сколько это минут?,музыка,0.3161340632114182
616,"	18.27*. Сколько лет рыбачил старик из «Сказки о рыбаке и рыбке» А.С.Пушкина до того, как он поймал золотую рыбку?",литература,0.3243239505481598
617,"	18.28*. Из Москвы поезд выехал в полночь, а в 8 ч прибыл на станцию назначения. В 19 ч он отправился обратно. Когда поезд вернётся в Москву?",литература,0.32652350762943017
618,"	18.29. Как называется промежуток времени, в течение которого Земля совершает полный оборот вокруг Солнца?",животные,0.3182616817083907
619,"	18.30*. Аня вышла из дома одновременно с Оксаной, а Оксана – одновременно с Лизой. Что можно сказать о времени выхода из дома Ани и Лизы?",литература,0.3023443492773645
620,"	18.35. Множество прекрасных зданий в России построено из белого известняка. Его стали применять в строительстве с середины XII века. Сколько веков люди имеют возможность любоваться строениями, возведёнными из этого камня? ",литература,0.3246906306891065
622,	19.2. Кот Матроскин надоил от своей коровы Мурки 24 л молока. Третью часть всего молока он отдал телёнку Гаврюше. Сколько литров молока Матроскин дал Гаврюше?,музыка,0.30401418133936015
624,"	19.4. Красное и жёлтое яблоки одинаковы по размеру. Красное яблоко разрезали на 6 одинаковых долек, а жёлтое – на 8. Дольки какого яблока получились крупнее?",животные,0.31271066776727136
625,"	19.5. В России насчитывается 100 видов съедобных грибов. Известно, что грибники активно собирают не более одной десятой части всех грибов. Сколько видов съедобных грибов практически не употребляются в пищу?",животные,0.6263124784991448
631,	19.11. Длина ленты 12 см. Отрезали одну треть этой ленты. Сколько сантиметров отрезали?,животные,0.3047600696480652
632,	19.12. Сколько сантиметров в половине дециметра? А в десятой части метра?,спорт,0.31148677644428435
633,"	19.13. От ленты длиной 18 м отрезали третью часть, а от ленты длиной 48 м – шестую часть. От какой ленты отрезали больше и на сколько?",животные,0.3360859718369885
634,"	19.14*. В одной фляге14 48 кг масла, а в другой на 6 кг масла больше. Шестую часть всего масла отправили в школьную столовую. Сколько килограммов масла отправили в столовую?",животные,0.35384856956829275
635,	19.15*. На полке 96 книг. Треть всех книг – сборники стихов. Половина остальных – сказки. Сколько книг со сказками на полке?,литература,0.6224659130685617
636,"	19.16. Для спортивных занятий купили скакалки, мячи и обручи. Всего 24 предмета. Треть всех предметов составляют скакалки. Сколько скакалок купили?",спорт,0.45566437377023883
640,"	20.1. Самой крупной среди летающих птиц считается альбатрос. Размах его крыльев может достигать 350 см. Вторым по величине признан кондор. Размах его крыльев на 50 см меньше. На третьем месте – королевский гриф с размахом крыльев на 100 см меньше, чем кондора. Какой размах крыльев у королевского грифа?",животные,0.3432927792399957
641,"	20.2. Среди больших птиц долгожителем считается кондор, живущий 62 года. На 11 лет меньше живёт белый пеликан, а попугай может прожить на 3 года дольше пеликана. Какова продолжительность жизни попугая?",животные,0.3348644131254648
643,"	20.4. Одна книга стоит 6 руб., вторая в 3 раза дороже первой, а третья стоит столько, сколько первая и вторая вместе. Сколько нужно денег, чтобы купить все три книги?",литература,0.3604679148037576
648,	20.9. От 1 м кожи отрезали 3 одинаковых куска. Осталось 16 см. Какой длины каждый отрезанный кусок?,животные,0.34349712633719304
652,	20.13. Две игры на компьютере занимают 350 килобайт памяти. Одна из них занимает седьмую часть от этого объёма. Сколько килобайт занимает другая игра?,спорт,0.6097812783776031
653,"	20.14. С одного участка школьники собрали 161 кг свёклы, а с другого – 289 кг. Всю свёклу они разложили в ящики по 15 кг в каждый. Сколько ящиков потребовалось?",животные,0.3104498400548288
656,"	20.17. Девочке нужно прочитать книгу, в которой 132 страницы. После того как она читала несколько дней по 15 страниц в день, ей осталось прочесть 27 страниц. Сколько дней девочка читала книгу?",литература,0.45421276237203995
665,"	20.26*. В одном бидоне 72 л молока, а в другом в 6 раз меньше. Всё молоко разлили в банки по 3 л в каждую. Сколько банок получилось?",музыка,0.31185371799484063
669,"	20.31. Шахматы – одна из древнейших игр. Учёные утверждают, что шахматам около 5000 лет. Для игры необходимы шахматная доска и фигуры. Доска разделена на 64 клетки (поля). Половина из них – чёрные, половина – белые. Сколько чёрных и белых клеток на шахматной доске?",спорт,0.46854765327767695
671,	20.33. Самый тяжёлый из найденных метеоритов – Гоба. Его масса 66 т. Ровно в 2 раза легче метеорит Анигито. Какова масса Анигито?,животные,0.3246413005209293
672,	20.34. Конь – самая «ловкая» шахматная фигура. Ход коня напоминает букву Г. За один ход он проходит 3 поля. Сколько полей пройдёт конь за 18 ходов?,спорт,0.3704300725768852
673,"	20.35. Организаторы игр устраивают шахматные соревнования вслепую, когда шахматист играет по памяти, не глядя на положение фигур противника. Первый из известных игроков вслепую, Франсуа Филидор, в 1752 году играл на трёх досках, а Мигель Найдорф в 1945 году играл уже на 45 досках. Во сколько раз количество противников у Ф.Филидора было меньше, чем у М.Найдорфа?",спорт,0.5929048715345777
675,"	20.37. В реке Эльбе (Германия) раньше обитали 20 видов рыб, сейчас же только угорь, речная  камбала и корюшка. Сколько видов рыб исчезло из-за загрязнения реки?",животные,0.42981752387287697
676,"	20.38. Крабы имеют 6 пар челюстей, которые перемывают всё, что им попадается, - от мусора до рыбёшек. Сколько же это – 6 пар?",животные,0.4232575524897278
678,	20.40. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
679,	20.41. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
680,	20.42. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
681,	20.43. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
682,	20.44. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
683,	20.45. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
684,	20.46. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
685,	20.47. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
686,	20.48. Прочитай и реши задачу. Выбери правильный ответ.,литература,0.3085621555087237
688,	21.2. Периметр прямоугольника 38 см. Сумма длин трёх сторон 32 см. Чему равны стороны прямоугольника?,музыка,0.3302535752563205
691,"	21.5. Три класса участвовали в туристической эстафете. Один класс занял 1-е место, другой – 2-е место, а третий – 3-е место. Перед началом соревнований болельщики заявили:",спорт,0.5060957034096261
692,"	21.6. Мальчик наловил пауков и жуков – всего 8 штук. Если пересчитать, сколько у них ног, то окажется 54. Сколько пауков и сколько жуков поймал мальчик?",животные,0.33848367529310724
695,"	21.9. Миша, Коля и Петя весят вместе 89 кг. Миша с Колей весят 63 кг, а Коля с Петей – 58 кг. Сколько весит каждый из мальчиков?",животные,0.3154405828078877
697,"	21.11. Два велосипедиста выехали навстречу друг другу из пунктов, находящихся на расстоянии 20 км. Скорость каждого велосипедиста 10 км/ч. Одновременно вместе с первым выбежала собака. Собака бегала между велосипедистами: добежав до второго, она возвращалась к первому, потом опять ко второму и так далее до тех пор, пока они не встретились. Сколько пробежала собака, если её скорость была 20 км/ч?",музыка,0.3095853945722235
699,"	21.13. Поздно вечером два мальчика катались на велосипедах. У одного велосипед с большими колёсами, а у другого с маленькими. Мальчики едут с равными скоростями. У кого из мальчиков ярче горит фонарь на ободе колеса?",спорт,0.3528744769011865
704,	22.5. Две недели составляют половину месяца. Запиши название этого месяца?,музыка,0.4265647321517305
705,"	22.6. На тарелке лежат сливы. Сестра взяла половину всех слив, а брат – остальные 4 сливы. Сколько слив было на тарелке?",музыка,0.31212757257359336
707,"	22.8. Купили 36 кукольных домиков для Барби. Их распределили поровну между детскими садами так, что в каждый привезли больше 6 и меньше 10 домиков. Сколько было детских садов?",литература,0.32364737643931274
710,"	22.11. Для одного трёхколёсного велосипеда нужно 2 маленьких колеса и 1 большое. Сколько велосипедов можно собрать, если есть 25 маленьких и 30 больших колёс?",спорт,0.3679358527413713
716,"	22.17. Валя, Галя и Даша одеты в платья трёх цветов – красное, голубое и жёлтое. Валя не в красном и не в голубом, а Галя не в красном платье. Какого цвета платье на каждой из девочек?",животные,0.3115455014808047
